DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,LapNumber,TyreLife,Compound,Stint,Speed_ms,dt,Acceleration,jerk,speed_Delta,Braking_event,Throttle_zone,Speed_zone_all,Brake_Intensity,Braking_intensity_zone,Gear_Change,Engine_load,TB_overlap
55,406.0158333,19.721,10561,143,3,69,0,0,car,1157.875833,0.222662399,OnTrack,-6412.511045,7378.205028,85.95766839,14,14,MEDIUM,1,39.72222222,0.24,10.41666667,-8.680555556,9,FALSE,Medium,High-medium,0,None,0,728709,FALSE
55,408.2069444,19.789,10561.97143,144.2142857,3,63.17142857,0,0,pos,1160.646626,0.223195229,OnTrack,-6391,7382,86,14,14,MEDIUM,1,40.05952381,0.068,4.96031746,-80.24042951,1.214285714,FALSE,Medium,High-medium,0,None,0,667214.8237,FALSE
55,414.0069444,19.969,10564.54286,147.4285714,3,47.74285714,0,0,pos,1168.065465,0.224621891,OnTrack,-6315,7397,86,14,14,MEDIUM,1,40.95238095,0.18,4.96031746,3.60E-13,3.214285714,FALSE,Medium,High-medium,0,None,0,504381.4604,FALSE
55,415.0380556,20.001,10565,148,3,45,0,0,car,1169.386944,0.224876014,OnTrack,-6301.972661,7400.014269,85.91604151,14,14,MEDIUM,1,41.11111111,0.032,4.96031746,-2.22E-13,0.571428571,FALSE,Medium,High-medium,0,None,0,475425,FALSE
55,421.2525,20.189,10782.54286,148.6714286,3,45.67142857,0,0,pos,1177.154895,0.226369811,OnTrack,-6229,7422,85,14,14,MEDIUM,1,41.29761905,0.188,0.992063492,-21.10773387,0.671428571,FALSE,Medium,High-medium,0,None,0,492454.1359,FALSE
55,424.2936111,20.281,10889,149,3,46,0,0,car,1180.975833,0.227104586,OnTrack,-6187.190979,7439.231675,84.58066313,14,14,MEDIUM,1,41.38888889,0.092,0.992063492,-1.12E-12,0.328571429,FALSE,Medium,High-medium,0,None,0,500894,FALSE
55,431.8936111,20.509,10535.6,149.8142857,3,21.57142857,0,0,pos,1190.497841,0.228935692,OnTrack,-6081,7492,84,14,14,MEDIUM,1,41.61507937,0.228,0.992063492,3.27E-13,0.814285714,FALSE,Medium,High-medium,0,None,0,227267.9429,FALSE
55,433.6269444,20.561,10455,150,3,16,0,0,car,1192.6425,0.229348115,OnTrack,-6062.59609,7502.640114,84.0295843,14,14,MEDIUM,1,41.66666667,0.052,0.992063492,-1.89E-12,0.185714286,FALSE,Low,High-medium,0,None,0,167280,FALSE
55,440.5713889,20.761,10389,146,3,0,0,0,car,1200.753611,0.230907902,OnTrack,-6013.095599,7538.241246,84.67663263,14,14,MEDIUM,1,40.55555556,0.2,-5.555555556,-32.73809524,-4,FALSE,Low,High-medium,0,Low,0,0,FALSE
55,445.8336111,20.909,10286.63333,144.7666667,3,5.55,0,0,pos,1206.695446,0.232050532,OnTrack,-5979,7571,85,14,14,MEDIUM,1,40.21296296,0.148,-2.314814815,21.8968969,-1.233333333,FALSE,Low,High-medium,0,None,0,57090.815,FALSE
55,449.1047222,21.001,10223,144,3,9,0,0,car,1210.353611,0.232754006,OnTrack,-5954.819863,7596.648249,84.98799592,14,14,MEDIUM,1,40,0.092,-2.314814815,-3.62E-13,-0.766666667,FALSE,Low,High-medium,0,None,0,92007,FALSE
55,451.5613912,21.068,10283.06077,143.2821422,3,20.00715337,0,0,pos,1212.994847,0.233261922,OnTrack,-5937,7618,85,14,14,MEDIUM,1,39.80059505,0.067,-2.976193319,-9.87132096,-0.717857829,FALSE,Medium,High-medium,0,None,0,205734.774,FALSE
55,459.3713889,21.281,10474,141,3,55,0,0,car,1221.320278,0.234862923,OnTrack,-5885.035433,7699.398576,85.64264712,14,14,MEDIUM,1,39.16666667,0.213,-2.976189582,1.75E-05,-2.282142171,FALSE,Medium,High-medium,0,None,0,576070,FALSE
55,462.5613912,21.368,10549.25506,141.4350003,3,61.96000512,0,0,pos,1224.733976,0.235519386,OnTrack,-5868,7731,86,14,14,MEDIUM,1,39.28750009,0.087,1.388889911,50.1733275,0.43500032,FALSE,Medium,High-medium,0,None,0,653631.8972,FALSE
55,466.7047222,21.481,10647,142,3,71,0,0,car,1229.209167,0.236379976,OnTrack,-5850.622905,7766.654082,86.45729925,14,14,MEDIUM,1,39.44444444,0.113,1.388888102,-1.60E-05,0.56499968,FALSE,High,High-medium,0,None,0,755937,FALSE
55,476.4269444,21.761,11228,148,3,79,0,0,car,1240.720278,0.238593592,OnTrack,-5824.530978,7867.094876,87.94450132,14,14,MEDIUM,1,41.11111111,0.28,5.952380952,16.29818875,6,FALSE,High,High-medium,0,None,0,887012,FALSE
55,476.6505576,21.768,11249.17519,148.3937536,3,79.3500032,0,0,pos,1241.020046,0.238651238,OnTrack,-5824,7871,88,14,14,MEDIUM,1,41.22048711,0.007,15.62514286,1381.823129,0.3937536,FALSE,High,High-medium,0,None,0,892622.0876,FALSE
55,481.5380556,21.921,11712,157,3,87,0,0,car,1247.698056,0.239935436,OnTrack,-5813.608678,7973.61435,89.42230451,14,14,MEDIUM,1,43.61111111,0.153,15.62499346,-0.000976425,8.6062464,FALSE,High,High-medium,0,None,0,1018944,FALSE
55,484.2688909,22.008,11670.67497,158.305001,3,91.3500032,0,0,pos,1251.52154,0.240670701,OnTrack,-5810,8024,90,14,14,MEDIUM,1,43.97361138,0.087,4.166669732,-131.7048705,1.30500096,FALSE,High,High-medium,0,None,0,1066116.196,FALSE
55,487.8158333,22.121,11617,160,3,97,0,0,car,1256.586944,0.241644791,OnTrack,-5808.755165,8063.731018,90.19165264,14,14,MEDIUM,1,44.44444444,0.113,4.166664307,-4.80E-05,1.69499904,FALSE,High,High-medium,0,None,0,1126849,FALSE
55,493.0102796,22.308,11184.22842,168.6821458,3,98.33571474,0,0,pos,1265.48647,0.243356192,OnTrack,-5814,8113,90,14,14,MEDIUM,1,46.85615162,0.187,12.89682981,46.68537703,8.682145829,FALSE,High,High-medium,0,None,0,1099809.096,FALSE
55,495.5936111,22.401,10969,173,4,99,0,0,car,1270.0425,0.244232328,OnTrack,-5819.177141,8161.238028,90.25054807,14,14,MEDIUM,1,48.05555556,0.093,12.89681652,-0.000142894,4.317854171,FALSE,High,High-medium,0,None,1,1085931,FALSE
55,500.196668,22.628,11463.98625,178.0444459,4,99,0,0,pos,1281.334489,0.246403805,OnTrack,-5835,8306,91,14,14,MEDIUM,1,49.45679052,0.227,6.172841247,-29.62103645,5.044445867,FALSE,High,High-medium,0,None,0,1134934.639,FALSE
55,502.8936111,22.761,11754,181,4,99,0,0,car,1288.1425,0.247713003,OnTrack,-5842.075788,8360.755368,90.53128492,14,14,MEDIUM,1,50.27777778,0.133,6.172836536,-3.54E-05,2.955554133,FALSE,High,High-medium,0,None,0,1163646,FALSE
55,504.3636118,22.908,11035.53719,187.1250027,4,99,0,0,pos,1295.878566,0.249200667,OnTrack,-5850,8415,90,14,14,MEDIUM,1,51.97916741,0.147,11.57407911,36.74314678,6.125002667,FALSE,High,High-medium,0,None,0,1092518.182,FALSE
55,505.2936111,23.001,10581,191,4,99,0,0,car,1300.875833,0.250161654,OnTrack,-5856.457183,8459.825784,90.16045759,14,14,MEDIUM,1,53.05555556,0.093,11.57406611,-0.000139828,3.874997333,FALSE,High,High-medium,0,None,0,1047519,FALSE
55,506.2936111,23.201,10654,198,4,99,0,0,car,1311.875833,0.252276982,OnTrack,-5873.365113,8573.06064,90.99215198,14,14,MEDIUM,1,55,0.2,9.722222222,-9.259219434,7,FALSE,High,High-medium,0,None,0,1054746,FALSE
55,506.3052779,23.208,10663.20134,198.2641533,4,99,0,0,pos,1312.26747,0.252352294,OnTrack,-5874,8577,91,14,14,MEDIUM,1,55.0733759,0.007,10.48227191,108.578527,0.264153252,FALSE,High,High-medium,0,None,0,1055656.932,FALSE
55,506.5586111,23.36,10863,204,5,99,0,0,car,1320.885833,0.254009627,OnTrack,-5888.249176,8661.549072,90.98011513,14,14,MEDIUM,1,56.66666667,0.152,10.48217607,-0.000630507,5.735846748,FALSE,High,High-medium,0,None,1,1075437,FALSE
55,506.5475,23.368,10871.6,204.24,5,99,0,0,pos,1321.345609,0.254098043,OnTrack,-5889,8666,91,14,14,MEDIUM,1,56.73333333,0.008,8.333333333,-268.6053426,0.24,FALSE,High,High-medium,0,None,0,1076288.4,FALSE
55,506.3252778,23.528,11043.6,209.04,5,99,0,0,pos,1330.665174,0.255890218,OnTrack,-5904,8757,92,14,14,MEDIUM,1,58.06666667,0.16,8.333333333,-8.56E-12,4.8,FALSE,High,High-medium,0,None,0,1093316.4,FALSE
55,506.2808333,23.56,11078,210,5,99,0,0,car,1332.5525,0.256253156,OnTrack,-5907.11086,8776.394525,92.24980304,14,14,MEDIUM,1,58.33333333,0.032,8.333333333,0,0.96,FALSE,High,High-medium,0,None,0,1096722,FALSE
55,505.1141667,23.84,11564,216,5,99,0,0,car,1349.3525,0.259483838,OnTrack,-5933.435285,8958.882442,93.99750802,14,14,MEDIUM,1,60,0.28,5.952380952,-8.503401361,6,FALSE,High,High,0,None,0,1144836,FALSE
55,505.0719444,23.848,11576.55,216.25,5,99.05,0,0,pos,1349.839291,0.259577449,OnTrack,-5934,8964,94,14,14,MEDIUM,1,60.06944444,0.008,8.680555556,341.0218254,0.25,FALSE,High,High,0,None,0,1146657.277,FALSE
55,504.2697222,24,11815,221,5,100,0,0,car,1359.174722,0.261372675,OnTrack,-5942.091529,9058.469504,93.40198618,14,14,MEDIUM,1,61.38888889,0.152,8.680555556,-5.45E-12,4.75,FALSE,High,High,0,None,0,1181500,FALSE
55,503.0961116,24.169,11582.62509,225.9291648,5,100,0,0,pos,1369.836644,0.263422989,OnTrack,-5946,9161,93,14,14,MEDIUM,1,62.75810133,0.169,8.101848784,-3.424300425,4.9291648,FALSE,High,High,0,None,0,1158262.509,FALSE
55,502.6030556,24.24,11485,228,5,100,0,0,car,1374.374722,0.264295673,OnTrack,-5946.31959,9204.555729,93.50309543,14,14,MEDIUM,1,63.33333333,0.071,8.101859155,0.000146074,2.0708352,FALSE,High,High,0,None,0,1148500,FALSE
55,501.4855557,24.389,10905.30852,230.9651738,5,93.32835895,0,0,pos,1383.967784,0.266140443,OnTrack,-5943,9301,95,14,14,MEDIUM,1,64.15699272,0.149,5.527915361,-17.27479056,2.9651738,FALSE,High,High,0,None,0,1017774.548,FALSE
55,501.0955556,24.441,10703,232,6,91,0,0,car,1387.328056,0.266786631,OnTrack,-5939.843558,9338.322261,95.23442263,14,14,MEDIUM,1,64.44444444,0.052,5.527917736,4.57E-05,1.0348262,FALSE,High,High,0,None,1,973973,FALSE
55,500.1177778,24.601,10690,233,6,78,0,0,car,1397.683611,0.26877803,OnTrack,-5924.415527,9459.865529,95.10309307,14,14,MEDIUM,1,64.72222222,0.16,1.736111111,-23.6987914,1,FALSE,High,High,0,None,0,833820,FALSE
55,499.8911111,24.649,10705.2,233,6,78.6,0,0,pos,1400.789572,0.269375314,OnTrack,-5919,9493,95,14,14,MEDIUM,1,64.72222222,0.048,0,-36.16898148,0,FALSE,High,High,0,None,0,841428.72,FALSE
55,498.9844444,24.841,10766,233,6,81,0,0,car,1413.216944,0.271765129,OnTrack,-5894.925486,9602.947676,94.54893472,14,14,MEDIUM,1,64.72222222,0.192,0,0,0,FALSE,High,High,0,None,0,872046,FALSE
55,498.4066667,25.049,10885.02222,234.1555556,6,91.4,0,0,pos,1426.740121,0.274365669,OnTrack,-5857,9709,94,14,14,MEDIUM,1,65.04320988,0.208,1.543209877,7.419278253,1.155555556,FALSE,High,High,0,None,0,994891.0311,FALSE
55,497.9844444,25.201,10972,235,6,99,0,0,car,1436.716944,0.276284237,OnTrack,-5816.182585,9797.521736,93.5793826,14,14,MEDIUM,1,65.27777778,0.152,1.543209877,-1.12E-12,0.844444444,FALSE,High,High,0,None,0,1086228,FALSE
55,497.5933333,25.329,11049.44,237.56,6,99.64,0,0,pos,1445.204619,0.277916438,OnTrack,-5773,9872,95,14,14,MEDIUM,1,65.98888889,0.128,5.555555556,31.34645062,2.56,FALSE,High,High,0,None,0,1100966.202,FALSE
55,497.4711111,25.369,11073.64,238.36,6,99.84,0,0,pos,1447.865497,0.278428132,OnTrack,-5758,9894,96,14,14,MEDIUM,1,66.21111111,0.04,5.555555556,-4.13E-12,0.8,FALSE,High,High,0,None,0,1105592.218,FALSE
55,497.3733333,25.401,11093,239,6,100,0,0,car,1449.994722,0.278837587,OnTrack,-5746.325169,9910.7624,96.69402232,14,14,MEDIUM,1,66.38888889,0.032,5.555555556,1.69E-12,0.64,FALSE,High,High,0,None,0,1109300,FALSE
55,496.84,25.641,11211,240,6,99,0,0,car,1465.994722,0.281914427,OnTrack,-5659.099415,10021.46805,98.03005159,14,14,MEDIUM,1,66.66666667,0.24,1.157407407,-18.32561728,1,FALSE,High,High,0,None,0,1109889,FALSE
55,496.7177778,25.729,11276.12,240.88,6,99.44,0,0,pos,1471.894124,0.283048896,OnTrack,-5601,10077,98,14,14,MEDIUM,1,66.91111111,0.088,2.777777778,18.41329966,0.88,FALSE,High,High,0,None,0,1121297.373,FALSE
55,496.5622222,25.841,11359,242,6,100,0,0,car,1479.439167,0.284499827,OnTrack,-5497.695054,10166.76253,97.99240636,14,14,MEDIUM,1,67.22222222,0.112,2.777777778,-3.49E-13,1.12,FALSE,High,High,0,None,0,1135900,FALSE
55,496.5133333,25.929,11353.5,243.1,6,100,0,0,pos,1485.402771,0.285646643,OnTrack,-5426,10227,98,14,14,MEDIUM,1,67.52777778,0.088,3.472222222,7.891414141,1.1,FALSE,High,High,0,None,0,1135350,FALSE
55,496.3844444,26.161,11339,246,6,100,0,0,car,1501.305833,0.288704841,OnTrack,-5363.990035,10276.26147,98.01798894,14,14,MEDIUM,1,68.33333333,0.232,3.472222222,-6.74E-13,2.9,FALSE,High,High,0,None,0,1133900,FALSE
55,496.3444444,26.209,11354.24,246.84,6,100,0,0,pos,1504.638336,0.28934569,OnTrack,-5351,10286,98,14,14,MEDIUM,1,68.56666667,0.048,4.861111111,28.93518519,0.84,FALSE,High,High,0,None,0,1135424,FALSE
55,496.0944444,26.509,11449.49,252.09,6,100,0,0,pos,1525.74121,0.293403825,OnTrack,-5186,10411,97,14,14,MEDIUM,1,70.025,0.3,4.861111111,-5.83E-13,5.25,FALSE,High,High,0,None,0,1144949,FALSE
55,496.0511111,26.561,11466,253,6,100,0,0,car,1529.416944,0.294110678,OnTrack,-5147.497473,10439.22657,96.3766598,14,14,MEDIUM,1,70.27777778,0.052,4.861111111,-4.12E-12,0.91,FALSE,High,High,0,None,0,1146600,FALSE
55,496.0044444,26.729,11607.4,254.4,6,100,0,0,pos,1541.306888,0.296397143,OnTrack,-5014,10534,94,14,14,MEDIUM,1,70.66666667,0.168,2.314814815,-15.15652557,1.4,FALSE,High,High,0,None,0,1160740,FALSE
55,495.9844444,26.801,11668,255,6,100,0,0,car,1546.416944,0.29737982,OnTrack,-4958.657976,10571.12544,93.45763151,14,14,MEDIUM,1,70.83333333,0.072,2.314814815,-2.52E-12,0.6,FALSE,High,High,0,None,0,1166800,FALSE
55,495.9844444,27.081,9970,257,6,99,0,0,car,1566.405833,0.301223733,OnTrack,-4765.049669,10689.84699,93.91144168,14,14,MEDIUM,1,71.38888889,0.28,1.984126984,-1.181027967,2,FALSE,High,High,0,None,0,987030,FALSE
55,495.9544444,27.189,10237.3,258.35,6,99,0,0,pos,1574.175801,0.302717917,OnTrack,-4710,10722,94,14,14,MEDIUM,1,71.76388889,0.108,3.472222222,13.77865961,1.35,FALSE,High,High,0,None,0,1013492.7,FALSE
55,495.9177778,27.321,10564,260,6,99,0,0,car,1583.739167,0.304556976,OnTrack,-4660.48494,10750.21992,93.71286795,14,14,MEDIUM,1,72.22222222,0.132,3.472222222,-2.24E-12,1.65,FALSE,High,High,0,None,0,1045836,FALSE
55,495.8244444,27.489,10651.36,263.36,6,99,0,0,pos,1596.048074,0.306924009,OnTrack,-4595,10785,93,14,14,MEDIUM,1,73.15555556,0.168,5.555555556,12.40079365,3.36,FALSE,High,High,0,None,0,1054484.64,FALSE
55,495.8066667,27.521,10668,264,7,99,0,0,car,1598.405833,0.307377412,OnTrack,-4577.458644,10794.03153,92.8636619,14,14,MEDIUM,1,73.33333333,0.032,5.555555556,-2.25E-12,0.64,FALSE,High,High,0,None,1,1056132,FALSE
55,495.9791667,27.728,10684.1,265.1500004,7,99,0,0,pos,1613.743594,0.310326902,OnTrack,-4436,10865,92,14,14,MEDIUM,1,73.65277788,0.207,1.543210354,-19.38331015,1.150000356,FALSE,High,High,0,None,0,1057725.9,FALSE
55,496.6958334,28.588,10750.98889,269.9277781,7,99,0,0,pos,1678.43025,0.322766306,OnTrack,-3850,11124,90,14,14,MEDIUM,1,74.97993837,0.86,1.543209877,-5.55E-07,4.777777778,FALSE,High,High,0,None,0,1064347.9,FALSE
55,496.7066667,28.601,10752,270,7,99,0,0,car,1679.405833,0.322953914,OnTrack,-3841.691473,11127.63798,90.00776289,14,14,MEDIUM,1,75,0.013,1.543202279,-0.000584411,0.072221867,FALSE,High,High,0,None,0,1064448,FALSE
55,496.958889,28.828,10812.53335,270,7,99,0,0,pos,1696.429176,0.326227545,OnTrack,-3698,11191,90,14,14,MEDIUM,1,75,0.227,0,-6.798247926,0,FALSE,High,High,0,None,0,1070440.802,FALSE
55,496.9733333,28.841,10816,270,7,99,0,0,car,1697.405833,0.326415358,OnTrack,-3689.658994,11194.66866,89.94989847,14,14,MEDIUM,1,75,0.013,0,0,0,FALSE,High,High,0,None,0,1070784,FALSE
55,497.1125001,29.008,10813.495,270.8350003,7,99,0,0,pos,1709.976119,0.328832656,OnTrack,-3580,11243,89,14,14,MEDIUM,1,75.23194453,0.167,1.388889421,8.316703121,0.83500032,FALSE,High,High,0,None,0,1070536.005,FALSE
55,497.14,29.041,10813,271,7,99,0,0,car,1712.461389,0.329310579,OnTrack,-3557.468641,11253.09719,88.89457802,14,14,MEDIUM,1,75.27777778,0.033,1.388886195,-9.78E-05,0.16499968,FALSE,High,High,0,None,0,1070487,FALSE
55,497.3719445,29.208,10832.20501,271,7,99,0,0,pos,1725.033851,0.331728295,OnTrack,-3441,11306,89,14,14,MEDIUM,1,75.27777778,0.167,0,-8.316683804,0,FALSE,High,High,0,None,0,1072388.296,FALSE
55,497.4177778,29.241,10836,271,7,99,0,0,car,1727.516944,0.3322058,OnTrack,-3418.407589,11316.27948,89.13947272,14,14,MEDIUM,1,75.27777778,0.033,0,0,0,FALSE,High,High,0,None,0,1072764,FALSE
55,497.7733333,29.401,10835,271,7,99,0,0,car,1739.561389,0.334521976,OnTrack,-3311.246225,11365.05885,90.22380492,14,14,MEDIUM,1,75.27777778,0.16,0,0,0,FALSE,High,High,0,None,0,1072665,FALSE
55,498.0111113,29.508,10647.74989,271,7,60.2124768,0,0,pos,1747.65567,0.336078527,OnTrack,-3236,11400,90,14,14,MEDIUM,1,75.27777778,0.107,0,0,0,FALSE,Medium,High,0,None,0,641127.3931,FALSE
55,498.3066667,29.641,10415,271,7,12,0,0,car,1757.628056,0.337996241,OnTrack,-3137.91182,11446.49553,88.23722889,14,14,MEDIUM,1,75.27777778,0.133,0,0,0,FALSE,Low,High,0,None,0,124980,FALSE
55,498.449167,29.668,10470.21513,269.6499968,7,10.37999616,0,0,pos,1759.617486,0.338378814,OnTrack,-3120,11455,88,14,14,MEDIUM,1,74.90277689,0.027,-13.88892181,-514.4045115,-1.3500032,FALSE,Low,High,0,None,0,108680.7929,FALSE
55,499.3622222,29.841,10824,261,7,0,1,0,car,1772.128056,0.340784627,OnTrack,-3026.50503,11499.72201,88.54566316,14,14,MEDIUM,1,72.5,0.173,-13.88888375,0.000219999,-8.6499968,TRUE,Low,High,13.88888375,Mid,0,0,FALSE
55,500.0872225,29.928,10865.96987,257.065325,7,0,1,0,pos,1778.327768,0.341976847,OnTrack,-2958,11537,89,14,14,MEDIUM,1,71.40703472,0.087,-12.56281927,15.24212045,-3.934674996,FALSE,Low,High,0,Mid,0,0,FALSE
55,501.0205556,30.04,10920,252,7,0,1,0,car,1786.058056,0.343463401,OnTrack,-2829.879845,11610.77421,89.03443511,14,14,MEDIUM,1,70,0.112,-12.56281003,8.25E-05,-5.065325004,FALSE,Low,High,0,Mid,0,0,FALSE
55,501.7672222,30.088,11066.16,246,7,0,1,0,pos,1789.21117,0.344069753,OnTrack,-2780,11640,89,14,14,MEDIUM,1,68.33333333,0.048,-34.72222222,-461.6544207,-6,FALSE,Low,High,0,Mid,0,0,FALSE
55,504.1316667,30.24,11529,227,6,0,1,0,car,1798.669167,0.345888549,OnTrack,-2686.44863,11696.37463,89.02894565,14,14,MEDIUM,1,63.05555556,0.152,-34.72222222,-1.15E-11,-19,FALSE,Low,High,0,Mid,-1,0,FALSE
55,510.3716667,30.528,10701.8,211.8,6,0,1,0,pos,1815.383952,0.349102844,OnTrack,-2625,11737,89,14,14,MEDIUM,1,58.83333333,0.288,-14.66049383,69.65877915,-15.2,FALSE,Low,High,0,Mid,0,0,FALSE
55,511.9316667,30.6,10495,208,5,0,1,0,car,1819.469167,0.349888441,OnTrack,-2586.446875,11759.59804,88.77324361,14,14,MEDIUM,1,57.77777778,0.072,-14.66049383,7.18E-12,-3.8,FALSE,Low,High-medium,0,Mid,-1,0,FALSE
55,515.665,30.76,10472,203,5,0,0,0,car,1828.491389,0.351623436,OnTrack,-2474.335533,11818.16152,88.09558971,14,14,MEDIUM,1,56.38888889,0.16,-8.680555556,37.3746142,-5,FALSE,Low,High-medium,0,Low,0,0,FALSE
55,516.3819431,30.789,10413.09949,202.0993805,5,0.180123898,0,0,pos,1830.103339,0.351933418,OnTrack,-2454,11826,88,14,14,MEDIUM,1,56.13871681,0.029,-8.626623453,1.85972769,-0.900619488,FALSE,Low,High-medium,0,Low,0,1875.648066,FALSE
55,519.6452778,30.921,10145,198,5,1,0,0,car,1837.346389,0.353326275,OnTrack,-2364.178645,11848.02775,87.7085919,14,14,MEDIUM,1,55,0.132,-8.626642491,-0.000144228,-4.099380512,FALSE,Low,High-medium,0,Low,0,10145,FALSE
55,527.0341667,31.201,10171,194,5,57,0,0,car,1852.435278,0.356227906,OnTrack,-2206.406152,11842.03825,87.86753657,14,14,MEDIUM,1,53.88888889,0.28,-3.968253968,16.63710187,-4,FALSE,Medium,High-medium,0,None,0,579747,FALSE
55,528.3275,31.249,10182.1,193.7,5,62.4,0,0,pos,1855.009817,0.356722996,OnTrack,-2189,11840,88,14,14,MEDIUM,1,53.80555556,0.048,-1.736111111,46.50297619,-0.3,FALSE,Medium,High-medium,0,None,0,635363.04,FALSE
55,531.3452778,31.361,10208,193,5,75,0,0,car,1861.013056,0.357877434,OnTrack,-2160.370254,11835.30264,88.42867511,14,14,MEDIUM,1,53.61111111,0.112,-1.736111111,1.39E-12,-0.7,FALSE,High,High-medium,0,None,0,765600,FALSE
55,534.8297222,31.489,10338.74286,193.4571429,5,79.11428571,0,0,pos,1867.868552,0.359195762,OnTrack,-2128,11824,89,14,14,MEDIUM,1,53.73809524,0.128,0.992063492,21.31386409,0.457142857,FALSE,High,High-medium,0,None,0,817942.2563,FALSE
55,538.9675,31.641,10494,194,5,84,0,0,car,1876.101944,0.360779064,OnTrack,-2058.445064,11792.91441,89.59779039,14,14,MEDIUM,1,53.88888889,0.152,0.992063492,1.91E-13,0.542857143,FALSE,High,High-medium,0,None,0,881496,FALSE
55,542.7086111,31.789,10679.4625,197.7,5,90.9375,0,0,pos,1884.336366,0.362362564,OnTrack,-1980,11750,90,14,14,MEDIUM,1,54.91666667,0.148,6.944444444,40.21879022,3.7,FALSE,High,High-medium,0,None,0,971163.6211,FALSE
55,546.7530556,31.949,10879.9625,201.7,5,98.4375,0,0,pos,1893.378741,0.364101435,OnTrack,-1906,11697,90,14,14,MEDIUM,1,56.02777778,0.16,6.944444444,7.22E-13,4,FALSE,High,High-medium,0,None,0,1070996.309,FALSE
55,547.0563889,31.961,10895,202,5,99,0,0,car,1894.0575,0.364231962,OnTrack,-1900.712808,11692.98366,89.95455288,14,14,MEDIUM,1,56.11111111,0.012,6.944444444,1.68E-10,0.3,FALSE,High,High-medium,0,None,0,1078605,FALSE
55,550.9675,32.121,11058,205,5,99,0,0,car,1903.168611,0.365984052,OnTrack,-1831.718224,11639.50841,88.66627889,14,14,MEDIUM,1,56.94444444,0.16,5.208333333,-10.85069444,3,FALSE,High,High-medium,0,None,0,1094742,FALSE
55,553.3975,32.229,11146.56,209.86,5,99,0,0,pos,1909.53313,0.367207964,OnTrack,-1769,11595,88,14,14,MEDIUM,1,58.29444444,0.108,12.5,67.5154321,4.86,FALSE,High,High-medium,0,None,0,1103509.44,FALSE
55,555.4675,32.321,11222,214,5,99,0,0,car,1915.0575,0.368270314,OnTrack,-1698.009283,11548.33546,87.94211527,14,14,MEDIUM,1,59.44444444,0.092,12.5,-2.26E-12,4.14,FALSE,High,High,0,None,0,1110978,FALSE
55,556.9030556,32.389,11317.2,215.7,5,99,0,0,pos,1919.172427,0.369061625,OnTrack,-1640,11515,88,14,14,MEDIUM,1,59.91666667,0.068,6.944444444,-81.69934641,1.7,FALSE,High,High,0,None,0,1120402.8,FALSE
55,559.6897222,32.521,11502,219,5,99,0,0,car,1927.224167,0.370609995,OnTrack,-1523.318563,11465.05712,87.9785,14,14,MEDIUM,1,60.83333333,0.132,6.944444444,4.62E-12,3.3,FALSE,High,High,0,None,0,1138698,FALSE
55,561.9097222,32.629,11331.45,220.35,5,99,0,0,pos,1933.854937,0.371885108,OnTrack,-1442,11437,88,14,14,MEDIUM,1,61.20833333,0.108,3.472222222,-32.15020576,1.35,FALSE,High,High,0,None,0,1121813.55,FALSE
55,564.6230556,32.761,11123,222,5,99,0,0,car,1942.024167,0.373456071,OnTrack,-1378.574695,11416.61665,88.24948916,14,14,MEDIUM,1,61.66666667,0.132,3.472222222,-1.59E-12,1.65,FALSE,High,High,0,None,0,1101177,FALSE
55,568.6675,32.969,10709.22857,225.7142857,5,99,0,0,pos,1955.08572,0.375967841,OnTrack,-1303,11398,89,14,14,MEDIUM,1,62.6984127,0.208,4.96031746,7.154304029,3.714285714,FALSE,High,High,0,None,0,1060213.629,FALSE
55,570.0675,33.041,10566,227,6,99,0,0,car,1959.679722,0.376851279,OnTrack,-1261.687697,11388.47048,89.30598179,14,14,MEDIUM,1,63.05555556,0.072,4.96031746,4.45E-12,1.285714286,FALSE,High,High,0,None,1,1046034,FALSE
55,572.6163889,33.189,10663.88182,230.0272727,6,99,0,0,pos,1969.257446,0.378693099,OnTrack,-1165,11367,90,14,14,MEDIUM,1,63.89646465,0.148,5.681818182,4.875004875,3.027272727,FALSE,High,High,0,None,0,1055724.3,FALSE
55,576.0608333,33.389,10796.15455,234.1181818,6,99,0,0,pos,1982.433455,0.381226878,OnTrack,-1044,11343,91,14,14,MEDIUM,1,65.03282828,0.2,5.681818182,2.89E-13,4.090909091,FALSE,High,High,0,None,0,1068819.3,FALSE
55,577.6452778,33.481,10857,236,6,99,0,0,car,1988.524167,0.382398137,OnTrack,-966.3677081,11327.92819,91.37770226,14,14,MEDIUM,1,65.55555556,0.092,5.681818182,2.81E-12,1.881818182,FALSE,High,High,0,None,0,1074843,FALSE
55,580.9230556,33.681,11050,240,6,99,0,0,car,2001.8575,0.38496217,OnTrack,-773.87479,11290.35417,91.93429131,14,14,MEDIUM,1,66.66666667,0.2,5.555555556,-0.631313131,4,FALSE,High,High,0,None,0,1093950,FALSE
55,581.5897222,33.729,11088.9,241,6,99.1,0,0,pos,2005.110122,0.385587657,OnTrack,-742,11284,92,14,14,MEDIUM,1,66.94444444,0.048,5.787037037,4.822530864,1,FALSE,High,High,0,None,0,1098909.99,FALSE
